"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Quadrat_Number","Latin_Name","TaxonCode","TSN","Height","Browsable","Browsed"
"APCO-178","APCO","APCO",NA,"1",3,"MIDN","2009",20090811,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-096","GETT","GETT",NA,"2",2,"MIDN","2012",20120807,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-092","GETT","GETT",NA,"2",2,"MIDN","2012",20120808,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-035","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"CC","Fraxinus americana",NA,32931,65,NA,NA
"APCO-178","APCO","APCO",NA,"1",3,"MIDN","2009",20090811,"A8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-091","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,"2",1,"MIDN","2011",20110804,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,"2",1,"MIDN","2011",20110804,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-173","GETT","GETT",NA,"2",3,"MIDN","2013",20130731,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-091","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"A5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-170","GETT","GETT",NA,"1",3,"MIDN","2009",20090804,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-096","GETT","GETT",NA,"2",2,"MIDN","2012",20120807,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-356","GETT","GETT",NA,"2",2,"MIDN","2012",20120809,"A8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-092","GETT","GETT",NA,"3",2,"MIDN","2016",20160801,"A8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-035","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"2",3,"MIDN","2013",20130730,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,"2",1,"MIDN","2011",20110803,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-091","GETT","GETT",NA,"2",2,"MIDN","2012",20120807,"A5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-356","GETT","GETT",NA,"2",2,"MIDN","2012",20120809,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-096","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-096","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-033","GETT","GETT",NA,NA,1,"MIDN","2019",20190724,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-033","GETT","GETT",NA,NA,1,"MIDN","2019",20190724,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-093","GETT","GETT",NA,"1",2,"MIDN","2008",20080813,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-356","GETT","GETT",NA,"2",2,"MIDN","2012",20120809,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-356","GETT","GETT",NA,"2",2,"MIDN","2012",20120809,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-257","GETT","GETT",NA,"2",4,"MIDN","2014",20140729,"A8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-096","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,"2",1,"MIDN","2011",20110804,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"2",1,"MIDN","2011",20110802,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-090","GETT","GETT",NA,"3",2,"MIDN","2016",20160803,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"1",1,"MIDN","2007",20070709,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,"2",1,"MIDN","2011",20110804,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-093","GETT","GETT",NA,"3",2,"MIDN","2016",20160804,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"C2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,"2",1,"MIDN","2011",20110803,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,"2",1,"MIDN","2011",20110803,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,"2",1,"MIDN","2011",20110803,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,"2",1,"MIDN","2011",20110803,"B5","Fraxinus americana",NA,32931,65,NA,NA
"APCO-178","APCO","APCO",NA,"1",3,"MIDN","2009",20090811,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-167","GETT","GETT",NA,"2",3,"MIDN","2013",20130729,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-167","GETT","GETT",NA,"2",3,"MIDN","2013",20130729,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-167","GETT","GETT",NA,"1",3,"MIDN","2009",20090803,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-171","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-171","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,"1",1,"MIDN","2007",20070710,"CC","Fraxinus americana",NA,32931,65,NA,NA
"APCO-098","APCO","APCO",NA,"2",2,"MIDN","2012",20120814,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-174","GETT","GETT",NA,"2",3,"MIDN","2013",20130801,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-033","GETT","GETT",NA,NA,1,"MIDN","2019",20190724,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B8","Fraxinus americana",NA,32931,65,NA,NA
"VAFO-079","VAFO","VAFO",NA,"1",2,"MIDN","2008",20080806,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-173","GETT","GETT",NA,"2",3,"MIDN","2013",20130731,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-091","GETT","GETT",NA,"2",2,"MIDN","2012",20120807,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"A8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"CC","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"2",1,"MIDN","2011",20110802,"A5","Fraxinus americana",NA,32931,65,NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070913,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"1",1,"MIDN","2007",20070709,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"1",1,"MIDN","2007",20070709,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-356","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"AA","Fraxinus americana",NA,32931,65,NA,NA
"BOWA-261","BOWA","BOWA",NA,"1",4,"MIDN","2010",20100816,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"2",1,"MIDN","2011",20110802,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"2",1,"MIDN","2011",20110802,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"2",1,"MIDN","2011",20110802,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-170","GETT","GETT",NA,"2",3,"MIDN","2013",20130730,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-170","GETT","GETT",NA,"2",3,"MIDN","2013",20130730,"C5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"2",2,"MIDN","2012",20120806,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-173","GETT","GETT",NA,"2",3,"MIDN","2013",20130731,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-173","GETT","GETT",NA,"2",3,"MIDN","2013",20130731,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-258","GETT","GETT",NA,"1",4,"MIDN","2010",20100810,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-258","GETT","GETT",NA,"1",4,"MIDN","2010",20100810,"A2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-252","GETT","GETT",NA,"1",4,"MIDN","2010",20100809,"C8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"B8","Fraxinus americana",NA,32931,65,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"C5","Fraxinus americana",NA,32931,65,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"A5","Fraxinus americana",NA,32931,65,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"A5","Fraxinus americana",NA,32931,65,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"A5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-169","GETT","GETT",NA,"2",3,"MIDN","2013",20130730,"A5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"1",3,"MIDN","2009",20090805,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"1",1,"MIDN","2007",20070709,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-028","GETT","GETT",NA,"1",1,"MIDN","2007",20070709,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-030","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"B8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-035","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"A8","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"BB","Fraxinus americana",NA,32931,65,NA,NA
"GETT-254","GETT","GETT",NA,"1",4,"MIDN","2010",20100810,"AA","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B2","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-175","GETT","GETT",NA,"3",3,"MIDN","2017",20170727,"B5","Fraxinus americana",NA,32931,65,NA,NA
"GETT-091","GETT","GETT",NA,"3",2,"MIDN","2016",20160801,"B5","Fraxinus americana",NA,32931,65,NA,NA
"FRSP-043","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070807,"A2","Chionanthus virginicus",NA,32950,65,NA,NA
"RICH-019","RICH","RICH",NA,"1",1,"MIDN","2007",20070614,"B5","Chionanthus virginicus",NA,32950,65,NA,NA
"GETT-090","GETT","GETT",NA,"1",2,"MIDN","2008",20080812,"C2","Catalpa bignonioides",NA,34313,65,NA,NA
"GETT-259","GETT","GETT",NA,"2",4,"MIDN","2014",20140728,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-259","GETT","GETT",NA,"2",4,"MIDN","2014",20140728,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-035","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"C5","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-170","GETT","GETT",NA,"3",3,"MIDN","2017",20170725,"C2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-096","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-035","GETT","GETT",NA,"3",1,"MIDN","2015",20150727,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-170","GETT","GETT",NA,"3",3,"MIDN","2017",20170725,"CC","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-259","GETT","GETT",NA,"2",4,"MIDN","2014",20140728,"CC","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-259","GETT","GETT",NA,"2",4,"MIDN","2014",20140728,"CC","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-031","GETT","GETT",NA,"3",1,"MIDN","2015",20150730,"C8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-031","GETT","GETT",NA,"3",1,"MIDN","2015",20150730,"C8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-033","GETT","GETT",NA,"3",1,"MIDN","2015",20150727,"B5","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-092","GETT","GETT",NA,"3",2,"MIDN","2016",20160801,"AA","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-035","GETT","GETT",NA,"3",1,"MIDN","2015",20150727,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-032","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"B2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-356","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"VAFO-160","VAFO","VAFO",NA,"3",3,"MIDN","2017",20170718,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"VAFO-160","VAFO","VAFO",NA,"3",3,"MIDN","2017",20170718,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-031","GETT","GETT",NA,"3",1,"MIDN","2015",20150730,"B5","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-096","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"A8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-031","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"C8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-031","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"C8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-035","GETT","GETT",NA,"3",1,"MIDN","2015",20150727,"C5","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"C8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-034","GETT","GETT",NA,NA,1,"MIDN","2019",20190725,"B5","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-035","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-035","GETT","GETT",NA,"3",1,"MIDN","2015",20150727,"CC","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-089","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"C5","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-092","GETT","GETT",NA,"3",2,"MIDN","2016",20160801,"B2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-254","GETT","GETT",NA,"3",4,"MIDN","2018",20180801,"A2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-029","GETT","GETT",NA,"3",1,"MIDN","2015",20150728,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-035","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"A8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-035","GETT","GETT",NA,NA,1,"MIDN","2019",20190723,"A8","Viburnum prunifolium",NA,35253,65,NA,NA
"FRSP-276","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140915,"B2","Viburnum prunifolium",NA,35253,65,NA,NA
"VAFO-160","VAFO","VAFO",NA,"2",3,"MIDN","2013",20130722,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"VAFO-160","VAFO","VAFO",NA,"2",3,"MIDN","2013",20130722,"BB","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-097","GETT","GETT",NA,"3",2,"MIDN","2016",20160803,"CC","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-259","GETT","GETT",NA,"3",4,"MIDN","2018",20180801,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-259","GETT","GETT",NA,"3",4,"MIDN","2018",20180801,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-259","GETT","GETT",NA,"3",4,"MIDN","2018",20180801,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-174","GETT","GETT",NA,"2",3,"MIDN","2013",20130801,"A2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-174","GETT","GETT",NA,"2",3,"MIDN","2013",20130801,"A2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-174","GETT","GETT",NA,"2",3,"MIDN","2013",20130801,"A2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-034","GETT","GETT",NA,"3",1,"MIDN","2015",20150729,"C2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-030","GETT","GETT",NA,"3",1,"MIDN","2015",20150728,"CC","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-034","GETT","GETT",NA,"3",1,"MIDN","2015",20150729,"A5","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-258","GETT","GETT",NA,"3",4,"MIDN","2018",20180730,"B8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-256","GETT","GETT",NA,"3",4,"MIDN","2018",20180731,"C8","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-032","GETT","GETT",NA,"3",1,"MIDN","2015",20150727,"B2","Viburnum prunifolium",NA,35253,65,NA,NA
"GETT-167","GETT","GETT",NA,"3",3,"MIDN","2017",20170724,"C8","Viburnum prunifolium",NA,35253,65,NA,NA
"FRSP-276","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140915,"AA","Viburnum prunifolium",NA,35253,65,NA,NA
"FRSP-276","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140915,"AA","Viburnum prunifolium",NA,35253,65,NA,NA
"FRSP-276","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140915,"AA","Viburnum prunifolium",NA,35253,65,NA,NA
"FRSP-276","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140915,"AA","Viburnum prunifolium",NA,35253,65,NA,NA
"FRSP-276","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140915,"AA","Viburnum prunifolium",NA,35253,65,NA,NA
