"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","Status","Habit","Browsed","Browsable","SaplingVigor","VigorClass"
"PRWI-0431","PRWI","PRWI","na",1.00,2,"Region",2007,"20070821",6743,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0431","PRWI","PRWI","na",4.00,2,"Region",2019,"20190906",25192,23573,127704,"Vaccinium corymbosum","Alive Leaning","Shrub","Yes","Yes",1,"Healthy"
"PRWI-0431","PRWI","PRWI","na",4.00,2,"Region",2019,"20190906",6745,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","No","No",2,"Light Decline"
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",6742,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0431","PRWI","PRWI","na",3.00,2,"Region",2015,"20150708",6745,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","No","No",,
"PRWI-0431","PRWI","PRWI","na",3.00,2,"Region",2015,"20150708",6739,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",6739,23594,127727,"Vaccinium fuscatum","Alive Leaning","Shrub","Yes","Yes",,
"PRWI-0431","PRWI","PRWI","na",1.00,2,"Region",2007,"20070821",6753,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","No","unk",,
"PRWI-0431","PRWI","PRWI","na",4.00,2,"Region",2019,"20190906",22226,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",2,"Light Decline"
"PRWI-0431","PRWI","PRWI","na",4.00,2,"Region",2019,"20190906",15645,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"PRWI-0431","PRWI","PRWI","na",1.00,2,"Region",2007,"20070821",6749,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",6750,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","Yes","Yes",,
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",15645,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0431","PRWI","PRWI","na",3.00,2,"Region",2015,"20150708",15645,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0431","PRWI","PRWI","na",1.00,2,"Region",2007,"20070821",6744,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0431","PRWI","PRWI","na",1.00,2,"Region",2007,"20070821",6756,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0431","PRWI","PRWI","na",3.00,2,"Region",2015,"20150708",22226,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",6747,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0431","PRWI","PRWI","na",3.00,2,"Region",2015,"20150708",22228,23559,127688,"Lyonia ligustrina","Alive Leaning","Shrub","Yes","Yes",,
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",6743,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",6753,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",6748,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,"20110901",6756,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0456","PRWI","PRWI","na",2.00,4,"Region",2013,"20130816",20807,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0456","PRWI","PRWI","na",3.00,4,"Region",2017,"20170906",20807,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",2,"Light Decline"
"PRWI-0456","PRWI","PRWI","na",1.00,4,"Region",2009,"20090812",14570,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","No","unk",,
"PRWI-0456","PRWI","PRWI","na",2.00,4,"Region",2013,"20130816",14570,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12639,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12643,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12638,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12660,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12647,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12637,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12648,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",2506,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12656,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12661,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12649,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12660,23677,119306,"Kalmia latifolia","Dead Standing","Shrub",,,,
"PRWI-0463","PRWI","PRWI","na",1.00,1,"Region",2006,"20060822",2509,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12640,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12650,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12653,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12638,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12637,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",2506,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12648,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12646,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",2505,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12666,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",2509,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12641,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12646,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12643,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12647,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12656,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12651,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12652,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12657,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12653,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12642,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",21513,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12640,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12645,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12639,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12658,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",21514,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12658,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12651,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12666,23677,119306,"Kalmia latifolia","Alive Fallen","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12645,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",1.00,1,"Region",2006,"20060822",2506,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12644,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",2509,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12644,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",2505,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12649,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12659,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12650,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12661,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12641,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12659,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12642,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12652,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",21512,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0463","PRWI","PRWI","na",1.00,1,"Region",2006,"20060822",2505,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0463","PRWI","PRWI","na",2.00,1,"Region",2010,"20100628",12657,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0480","PRWI","PRWI","na",3.00,4,"Region",2017,"20170727",14883,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","No",1,"Healthy"
"PRWI-0480","PRWI","PRWI","na",2.00,4,"Region",2013,"20130916",14883,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","Yes",,
"PRWI-0480","PRWI","PRWI","na",1.00,4,"Region",2009,"20090710",14883,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","Yes","unk",,
"PRWI-0491","PRWI","PRWI","na",4.00,1,"Region",2018,"20180802",12871,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","No","Yes",4,"Severe Decline"
"PRWI-0491","PRWI","PRWI","na",4.00,1,"Region",2018,"20180802",12866,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",5,"Functionally Dead"
"PRWI-0491","PRWI","PRWI","na",4.00,1,"Region",2018,"20180802",12872,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",5,"Functionally Dead"
"PRWI-0491","PRWI","PRWI","na",2.00,1,"Region",2010,"20100914",2199,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","Yes","Yes",,
"PRWI-0491","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",2199,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0491","PRWI","PRWI","na",1.00,1,"Region",2006,"20060821",2208,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0491","PRWI","PRWI","na",2.00,1,"Region",2010,"20100914",12872,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0491","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",2208,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0491","PRWI","PRWI","na",2.00,1,"Region",2010,"20100914",12865,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","Yes","Yes",,
"PRWI-0491","PRWI","PRWI","na",2.00,1,"Region",2010,"20100914",12871,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","No","Yes",,
"PRWI-0491","PRWI","PRWI","na",1.00,1,"Region",2006,"20060821",2199,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0491","PRWI","PRWI","na",2.00,1,"Region",2010,"20100914",12866,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","No","Yes",,
"PRWI-0491","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12871,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","No","Yes",,
"PRWI-0491","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12866,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0491","PRWI","PRWI","na",2.00,1,"Region",2010,"20100914",2208,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0491","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12872,23615,127760,"Vaccinium stamineum","Alive Leaning","Shrub","No","Yes",,
"PRWI-0491","PRWI","PRWI","na",3.00,1,"Region",2014,"20140718",12865,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0494","PRWI","PRWI","na",2.00,4,"Region",2013,"20130801",20683,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0494","PRWI","PRWI","na",2.00,4,"Region",2013,"20130801",9998,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0494","PRWI","PRWI","na",2.00,4,"Region",2013,"20130801",18333,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0494","PRWI","PRWI","na",1.00,4,"Region",2009,"20090727",9997,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","No","unk",,
"PRWI-0494","PRWI","PRWI","na",1.00,4,"Region",2009,"20090727",9977,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","unk",,
"PRWI-0494","PRWI","PRWI","na",1.00,4,"Region",2009,"20090727",9998,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","unk",,
"PRWI-0494","PRWI","PRWI","na",1.00,4,"Region",2009,"20090727",9975,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","unk",,
"PRWI-0494","PRWI","PRWI","na",2.00,4,"Region",2013,"20130801",9977,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0494","PRWI","PRWI","na",2.00,4,"Region",2013,"20130801",9997,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0494","PRWI","PRWI","na",3.00,4,"Region",2017,"20170809",9997,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",5,"Functionally Dead"
"PRWI-0494","PRWI","PRWI","na",3.00,4,"Region",2017,"20170809",9975,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"PRWI-0494","PRWI","PRWI","na",3.00,4,"Region",2017,"20170809",9977,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",2,"Light Decline"
"PRWI-0494","PRWI","PRWI","na",2.00,4,"Region",2013,"20130801",9975,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0494","PRWI","PRWI","na",1.00,4,"Region",2009,"20090727",18333,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","unk",,
"PRWI-0494","PRWI","PRWI","na",3.00,4,"Region",2017,"20170809",9998,23594,127727,"Vaccinium fuscatum","Dead Standing","Shrub",,,,
"PRWI-0497","PRWI","PRWI","na",1.00,4,"Region",2009,"20090609",9753,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","unk",,
"PRWI-0497","PRWI","PRWI","na",1.00,4,"Region",2009,"20090609",9754,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","unk",,
"PRWI-0497","PRWI","PRWI","na",3.00,4,"Region",2017,"20170622",20325,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","No","Yes",1,"Healthy"
"PRWI-0497","PRWI","PRWI","na",3.00,4,"Region",2017,"20170622",20324,23559,127688,"Lyonia ligustrina","Alive Standing","Shrub","No","Yes",1,"Healthy"
"PRWI-0497","PRWI","PRWI","na",2.00,4,"Region",2013,"20130617",20325,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0497","PRWI","PRWI","na",1.00,4,"Region",2009,"20090609",9752,23559,127688,"Lyonia ligustrina","Alive Standing","Shrub","No","unk",,
"PRWI-0497","PRWI","PRWI","na",2.00,4,"Region",2013,"20130617",9753,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0497","PRWI","PRWI","na",2.00,4,"Region",2013,"20130617",9752,23559,127688,"Lyonia ligustrina","Dead","Shrub",,,,
"PRWI-0497","PRWI","PRWI","na",2.00,4,"Region",2013,"20130617",9754,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0497","PRWI","PRWI","na",3.00,4,"Region",2017,"20170622",9754,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"PRWI-0497","PRWI","PRWI","na",2.00,4,"Region",2013,"20130617",20324,23559,127688,"Lyonia ligustrina","Alive Leaning","Shrub","Yes","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6891,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6866,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6869,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6873,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6867,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6881,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6871,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6882,23677,119306,"Kalmia latifolia","Dead","Shrub",,,,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6875,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6891,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6892,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6867,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6892,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6878,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6874,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","No",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6878,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6870,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6880,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6865,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6880,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6866,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6869,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6870,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6895,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6876,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6890,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6868,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6876,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6873,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6871,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6895,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6872,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6872,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6881,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6875,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6865,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"PRWI-0512","PRWI","PRWI","na",2.00,2,"Region",2011,"20110623",6877,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6882,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","unk",,
"PRWI-0512","PRWI","PRWI","na",1.00,2,"Region",2007,"20070911",6893,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
