"X","Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","StemsLive","SumLiveBasalArea_cm2","Equiv_Live_DBH_cm","DBH_Check","Status","Browsable","Browsed","SaplingVigor","VigorClass","SumDeadBasalArea_cm2","Equiv_Dead_DBH_cm"
8631,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,9630,27806,130558,"Cornus florida",1,33.2,6.5,0,"Alive Standing","Yes","No",NA,"",0,0
8632,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,9641,27821,130575,"Nyssa sylvatica",1,19.6,5,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8633,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9650,27982,131952,"Ilex opaca",1,11.3,3.8,0,"Alive Standing","unk","Yes",NA,"",0,0
8634,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,9652,27821,130575,"Nyssa sylvatica",1,17.3,4.7,0,"Alive Standing","No","No",1,"Healthy",0,0
8635,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9641,27821,130575,"Nyssa sylvatica",1,18.1,4.8,0,"Alive Standing","unk","No",NA,"",0,0
8636,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,9632,27821,130575,"Nyssa sylvatica",1,8,3.2,0,"Alive Standing","Yes","No",NA,"",0,0
8637,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,9631,27821,130575,"Nyssa sylvatica",1,11.9,3.9,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8638,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,9653,27982,131952,"Ilex opaca",1,5.7,2.7,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8639,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,20431,27982,131952,"Ilex opaca",1,0.8,1,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8640,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,20431,27982,131952,"Ilex opaca",1,2.3,1.7,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8641,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9631,27821,130575,"Nyssa sylvatica",1,8,3.2,0,"Alive Standing","unk","No",NA,"",0,0
8642,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,9632,27821,130575,"Nyssa sylvatica",1,12.6,4,0,"Alive Standing","No","No",1,"Healthy",0,0
8643,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,9653,27982,131952,"Ilex opaca",1,4.2,2.3,0,"Alive Broken","Yes","Yes",NA,"",0,0
8644,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9651,19231,106177,"Carya glabra",1,52.8,8.2,0,"Alive Leaning","unk","Yes",NA,"",0,0
8645,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,9647,27821,130575,"Nyssa sylvatica",1,6.6,2.9,0,"Alive Standing","Yes","No",NA,"",0,0
8646,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,9631,27821,130575,"Nyssa sylvatica",1,10.2,3.6,0,"Alive Standing","Yes","No",NA,"",0,0
8647,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,9650,27982,131952,"Ilex opaca",1,3.8,2.2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8648,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,20432,27982,131952,"Ilex opaca",1,1.8,1.5,0,"Alive Standing","Yes","Yes",NA,"",0,0
8649,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,9651,19231,106177,"Carya glabra",1,60.8,8.8,0,"Alive Leaning","Yes","No",1,"Healthy",0,0
8650,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9649,27821,130575,"Nyssa sylvatica",1,21.2,5.2,0,"Alive Standing","unk","No",NA,"",0,0
8651,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,9649,27821,130575,"Nyssa sylvatica",1,22.1,5.3,0,"Alive Standing","No","No",4,"Severe Decline",0,0
8652,"PRWI-0279","PRWI","PRWI","na",3,4,"Region",2017,20170612,20432,27982,131952,"Ilex opaca",1,4.5,2.4,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8653,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9647,27821,130575,"Nyssa sylvatica",1,5.7,2.7,0,"Alive Standing","unk","No",NA,"",0,0
8654,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,9641,27821,130575,"Nyssa sylvatica",1,20.4,5.1,0,"Alive Standing","Yes","No",NA,"",0,0
8655,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9632,27821,130575,"Nyssa sylvatica",1,9.6,3.5,0,"Alive Standing","unk","No",NA,"",0,0
8656,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9630,27806,130558,"Cornus florida",1,31.2,6.3,0,"Alive Standing","unk","No",NA,"",0,0
8657,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9653,27982,131952,"Ilex opaca",1,3.5,2.1,0,"Alive Standing","unk","Yes",NA,"",0,0
8658,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,9649,27821,130575,"Nyssa sylvatica",1,21.2,5.2,0,"Alive Leaning","Yes","No",NA,"",0,0
8659,"PRWI-0279","PRWI","PRWI","na",2,4,"Region",2013,20130701,9650,27982,131952,"Ilex opaca",1,11.9,3.9,0,"Alive Broken","Yes","Yes",NA,"",0,0
8660,"PRWI-0279","PRWI","PRWI","na",1,4,"Region",2009,20090826,9652,27821,130575,"Nyssa sylvatica",1,9.6,3.5,0,"Alive Standing","unk","No",NA,"",0,0
8661,"PRWI-0280","PRWI","PRWI","na",2,4,"Region",2013,20130701,9666,27982,131952,"Ilex opaca",1,47.8,7.8,0,"Alive Leaning","Yes","Yes",NA,"",0,0
8662,"PRWI-0280","PRWI","PRWI","na",2,4,"Region",2013,20130701,9666,27982,131952,"Ilex opaca",1,2.3,1.7,0,"Alive Leaning","Yes","Yes",NA,"",0,0
8663,"PRWI-0280","PRWI","PRWI","na",1,4,"Region",2009,20090826,9666,27982,131952,"Ilex opaca",1,47.8,7.8,0,"Alive Leaning","unk","Yes",NA,"",0,0
8664,"PRWI-0280","PRWI","PRWI","na",3,4,"Region",2017,20170608,9666,27982,131952,"Ilex opaca",1,6.6,2.9,0,"Alive Standing","Yes","Yes",1,"Healthy",0,0
8665,"PRWI-0280","PRWI","PRWI","na",3,4,"Region",2017,20170608,9666,27982,131952,"Ilex opaca",1,50.3,8,0,"Alive Standing","Yes","Yes",1,"Healthy",0,0
8666,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2343,27982,131952,"Ilex opaca",1,21.2,5.2,0,"Alive Standing","unk","No",NA,"",0,0
8667,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2342,27982,131952,"Ilex opaca",1,8,3.2,0,"Alive Standing","unk","No",NA,"",0,0
8668,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2336,27982,131952,"Ilex opaca",1,3.5,2.1,0,"Alive Standing","unk","No",NA,"",0,0
8669,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2336,27982,131952,"Ilex opaca",1,4.9,2.5,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8670,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2345,19462,101944,"Fagus grandifolia",1,2.5,1.8,0,"Alive Standing","unk","No",NA,"",0,0
8671,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2344,19462,101944,"Fagus grandifolia",1,3.8,2.2,0,"Alive Standing","Yes","No",NA,"",0,0
8672,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2333,27982,131952,"Ilex opaca",1,5.7,2.7,0,"Alive Standing","unk","No",NA,"",0,0
8673,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2333,27982,131952,"Ilex opaca",1,7.5,3.1,0,"Alive Standing","unk","No",NA,"",0,0
8674,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2333,27982,131952,"Ilex opaca",1,3.1,2,0,"Alive Standing","unk","No",NA,"",0,0
8675,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,15019,27982,131952,"Ilex opaca",1,5.3,2.6,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8676,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2338,18086,84120,"Liriodendron tulipifera",1,77,9.9,0,"Alive Standing","No","No",NA,"",0,0
8677,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2337,27982,131952,"Ilex opaca",1,1.1,1.2,0,"Alive Standing","Yes","No",NA,"",0,0
8678,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,15019,27982,131952,"Ilex opaca",1,2,1.6,0,"Alive Standing","Yes","No",NA,"",0,0
8679,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2337,27982,131952,"Ilex opaca",1,1,1.1,0,"Alive Standing","Yes","No",NA,"",0,0
8680,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2347,19231,106177,"Carya glabra",1,7.5,3.1,0,"Alive Standing","unk","No",NA,"",0,0
8681,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2335,19462,101944,"Fagus grandifolia",1,29.2,6.1,0,"Alive Standing","unk","No",NA,"",0,0
8682,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2348,27982,131952,"Ilex opaca",1,3.1,2,0,"Alive Standing","Yes","No",NA,"",0,0
8683,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2334,19462,101944,"Fagus grandifolia",1,20.4,5.1,0,"Alive Standing","Yes","No",NA,"",0,0
8684,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2343,27982,131952,"Ilex opaca",1,30.2,6.2,0,"Alive Standing","Yes","No",NA,"",0,0
8685,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2336,27982,131952,"Ilex opaca",1,3.8,2.2,0,"Alive Standing","Yes","No",NA,"",0,0
8686,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2349,19462,101944,"Fagus grandifolia",1,1,1.1,0,"Alive Standing","unk","No",NA,"",0,0
8687,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2348,27982,131952,"Ilex opaca",1,1.5,1.4,0,"Alive Standing","unk","No",NA,"",0,0
8688,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,15019,27982,131952,"Ilex opaca",1,3.1,2,0,"Alive Standing","Yes","No",NA,"",0,0
8689,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2341,27982,131952,"Ilex opaca",1,65,9.1,1,"Alive Standing","No","No",1,"Healthy",0,0
8690,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2332,19290,98896,"Quercus alba",1,7.5,3.1,0,"Alive Standing","Yes","No",NA,"",0,0
8691,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2342,27982,131952,"Ilex opaca",1,10.2,3.6,0,"Alive Standing","Yes","No",NA,"",0,0
8692,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2344,19462,101944,"Fagus grandifolia",1,1.1,1.2,0,"Alive Standing","unk","No",NA,"",0,0
8693,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2333,27982,131952,"Ilex opaca",1,5.3,2.6,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8694,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2333,27982,131952,"Ilex opaca",1,6.6,2.9,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8695,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2333,27982,131952,"Ilex opaca",1,14.5,4.3,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8696,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2347,19231,106177,"Carya glabra",1,7.5,3.1,0,"Alive Standing","Yes","No",NA,"",0,0
8697,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2341,27982,131952,"Ilex opaca",1,52.8,8.2,0,"Alive Standing","Yes","No",NA,"",0,0
8698,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2338,18086,84120,"Liriodendron tulipifera",1,69.4,9.4,0,"Alive Standing","No","No",NA,"",0,0
8699,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2349,19462,101944,"Fagus grandifolia",1,4.9,2.5,0,"Alive Standing","Yes","No",NA,"",0,0
8700,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2342,27982,131952,"Ilex opaca",1,14.5,4.3,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8701,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2335,19462,101944,"Fagus grandifolia",1,39.6,7.1,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8702,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2337,27982,131952,"Ilex opaca",1,1,1.1,0,"Alive Standing","unk","No",NA,"",0,0
8703,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2341,27982,131952,"Ilex opaca",1,46.6,7.7,0,"Alive Standing","unk","No",NA,"",0,0
8704,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2337,27982,131952,"Ilex opaca",1,1.1,1.2,0,"Alive Leaning","Yes","No",1,"Healthy",0,0
8705,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2332,19290,98896,"Quercus alba",1,9.6,3.5,0,"Alive Standing","Yes","No",NA,"",0,0
8706,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2339,27982,131952,"Ilex opaca",1,13.2,4.1,0,"Alive Standing","Yes","No",NA,"",0,0
8707,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2349,19462,101944,"Fagus grandifolia",1,9.1,3.4,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8708,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2348,27982,131952,"Ilex opaca",1,2.3,1.7,0,"Alive Standing","Yes","No",NA,"",0,0
8709,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2343,27982,131952,"Ilex opaca",1,26.4,5.8,0,"Alive Leaning","Yes","No",NA,"",0,0
8710,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2335,19462,101944,"Fagus grandifolia",1,33.2,6.5,0,"Alive Leaning","Yes","No",NA,"",0,0
8711,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2334,19462,101944,"Fagus grandifolia",1,13.2,4.1,0,"Alive Standing","unk","No",NA,"",0,0
8712,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2339,27982,131952,"Ilex opaca",1,21.2,5.2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8713,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2343,27982,131952,"Ilex opaca",1,35.3,6.7,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8714,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2340,28728,125779,"Acer rubrum",1,2.8,1.9,0,"Alive Standing","unk","No",NA,"",0,0
8715,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2347,19231,106177,"Carya glabra",1,7.5,3.1,0,"Alive Standing","Yes","No",NA,"",0,0
8716,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2345,19462,101944,"Fagus grandifolia",1,10.8,3.7,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8717,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2344,19462,101944,"Fagus grandifolia",1,5.7,2.7,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8718,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2333,27982,131952,"Ilex opaca",1,10.8,3.7,0,"Alive Standing","Yes","No",NA,"",0,0
8719,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2333,27982,131952,"Ilex opaca",1,5.3,2.6,0,"Alive Standing","Yes","No",NA,"",0,0
8720,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2333,27982,131952,"Ilex opaca",1,4.5,2.4,0,"Alive Standing","Yes","No",NA,"",0,0
8721,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2335,19462,101944,"Fagus grandifolia",1,37.4,6.9,0,"Alive Standing","Yes","No",NA,"",0,0
8722,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2332,19290,98896,"Quercus alba",1,11.3,3.8,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8723,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2333,27982,131952,"Ilex opaca",1,5.3,2.6,0,"Alive Standing","Yes","No",NA,"",0,0
8724,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2333,27982,131952,"Ilex opaca",1,3.5,2.1,0,"Alive Standing","Yes","No",NA,"",0,0
8725,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2333,27982,131952,"Ilex opaca",1,9.1,3.4,0,"Alive Standing","Yes","No",NA,"",0,0
8726,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2341,27982,131952,"Ilex opaca",1,56.7,8.5,0,"Alive Standing","Yes","No",NA,"",0,0
8727,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2348,27982,131952,"Ilex opaca",1,4.2,2.3,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8728,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2344,19462,101944,"Fagus grandifolia",1,2,1.6,0,"Alive Standing","Yes","No",NA,"",0,0
8729,"PRWI-0282","PRWI","PRWI","na",4,1,"Region",2018,20180829,2334,19462,101944,"Fagus grandifolia",1,37.4,6.9,1,"Alive Standing","Yes","No",1,"Healthy",0,0
8730,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2345,19462,101944,"Fagus grandifolia",1,8,3.2,0,"Alive Standing","Yes","No",NA,"",0,0
8731,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2334,19462,101944,"Fagus grandifolia",1,27.3,5.9,0,"Alive Standing","Yes","No",NA,"",0,0
8732,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2336,27982,131952,"Ilex opaca",1,3.5,2.1,0,"Alive Standing","Yes","No",NA,"",0,0
8733,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2345,19462,101944,"Fagus grandifolia",1,4.9,2.5,0,"Alive Standing","Yes","No",NA,"",0,0
8734,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2339,27982,131952,"Ilex opaca",1,10.8,3.7,0,"Alive Standing","unk","No",NA,"",0,0
8735,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2339,27982,131952,"Ilex opaca",1,16.6,4.6,0,"Alive Standing","Yes","No",NA,"",0,0
8736,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2332,19290,98896,"Quercus alba",1,5.7,2.7,0,"Alive Standing","unk","No",NA,"",0,0
8737,"PRWI-0282","PRWI","PRWI","na",3,1,"Region",2014,20140715,2342,27982,131952,"Ilex opaca",1,11.9,3.9,0,"Alive Standing","Yes","No",NA,"",0,0
8738,"PRWI-0282","PRWI","PRWI","na",2,1,"Region",2010,20100922,2349,19462,101944,"Fagus grandifolia",1,2.3,1.7,0,"Alive Standing","Yes","No",NA,"",0,0
8739,"PRWI-0282","PRWI","PRWI","na",1,1,"Region",2006,20060822,2338,18086,84120,"Liriodendron tulipifera",1,59.4,8.7,0,"Alive Standing","unk","No",NA,"",0,0
8740,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9698,19290,98896,"Quercus alba",1,1.8,1.5,0,"Alive Standing","unk","No",NA,"",0,0
8741,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9728,27821,130575,"Nyssa sylvatica",1,3.5,2.1,0,"Alive Standing","unk","No",NA,"",0,0
8742,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,20387,19290,98896,"Quercus alba",1,0.8,1,0,"Alive Standing","No","No",NA,"",0,0
8743,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,9708,19398,96851,"Quercus prinus",1,6.6,2.9,0,"Alive Standing","No","No",1,"Healthy",0,0
8744,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9712,27982,131952,"Ilex opaca",1,3.1,2,0,"Alive Standing","unk","No",NA,"",0,0
8745,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9698,19290,98896,"Quercus alba",1,2,1.6,0,"Alive Standing","Yes","No",NA,"",0,0
8746,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9717,27821,130575,"Nyssa sylvatica",1,3.1,2,0,"Alive Standing","Yes","Yes",NA,"",0,0
8747,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9708,19398,96851,"Quercus prinus",1,4.9,2.5,0,"Alive Standing","No","No",NA,"",0,0
8748,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9712,27982,131952,"Ilex opaca",1,3.5,2.1,0,"Alive Fallen","Yes","Yes",NA,"",0,0
8749,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9704,19290,98896,"Quercus alba",1,2.8,1.9,0,"Alive Standing","unk","No",NA,"",0,0
8750,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9704,19290,98896,"Quercus alba",1,3.8,2.2,0,"Alive Standing","unk","No",NA,"",0,0
8751,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9703,27821,130575,"Nyssa sylvatica",1,27.3,5.9,0,"Alive Standing","unk","No",NA,"",0,0
8752,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,20388,19290,98896,"Quercus alba",1,0.8,1,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8753,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,20388,19290,98896,"Quercus alba",1,1.3,1.3,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8754,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9711,28728,125779,"Acer rubrum",1,6.2,2.8,0,"Alive Standing","unk","No",NA,"",0,0
8755,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9715,27821,130575,"Nyssa sylvatica",1,49,7.9,0,"Alive Standing","unk","No",NA,"",0,0
8756,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9704,19290,98896,"Quercus alba",1,4.2,2.3,0,"Alive Standing","Yes","No",NA,"",0,0
8757,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9704,19290,98896,"Quercus alba",1,3.1,2,0,"Alive Standing","Yes","No",NA,"",0,0
8758,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9720,19277,97816,"Quercus falcata",1,2,1.6,0,"Alive Standing","unk","No",NA,"",0,0
8759,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,9706,19290,98896,"Quercus alba",1,3.5,2.1,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8760,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9716,27821,130575,"Nyssa sylvatica",1,13.2,4.1,0,"Alive Standing","Yes","No",NA,"",0,0
8761,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,9712,27982,131952,"Ilex opaca",1,4.5,2.4,0,"Alive Leaning","Yes","No",1,"Healthy",0,0
8762,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9706,19290,98896,"Quercus alba",1,2.3,1.7,0,"Alive Standing","unk","No",NA,"",0,0
8763,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,20389,19290,98896,"Quercus alba",1,2,1.6,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8764,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9711,28728,125779,"Acer rubrum",1,6.2,2.8,0,"Alive Standing","No","No",NA,"",0,0
8765,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9691,19504,104810,"Carpinus caroliniana",1,40.7,7.2,0,"Alive Standing","Yes","Yes",NA,"",0,0
8766,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9720,19277,97816,"Quercus falcata",1,3.8,2.2,0,"Alive Standing","No","No",NA,"",0,0
8767,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,9698,19290,98896,"Quercus alba",1,2.3,1.7,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8768,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,20388,19290,98896,"Quercus alba",1,1.3,1.3,0,"Alive Standing","Yes","No",NA,"",0,0
8769,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,9703,27821,130575,"Nyssa sylvatica",1,33.2,6.5,0,"Alive Standing","No","No",1,"Healthy",0,0
8770,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9692,19290,98896,"Quercus alba",1,9.6,3.5,0,"Alive Broken","Yes","Yes",NA,"",0,0
8771,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9706,19290,98896,"Quercus alba",1,2.5,1.8,0,"Alive Leaning","Yes","No",NA,"",0,0
8772,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9718,27982,131952,"Ilex opaca",1,24.6,5.6,0,"Alive Standing","Yes","No",NA,"",0,0
8773,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9717,27821,130575,"Nyssa sylvatica",1,3.5,2.1,0,"Alive Standing","unk","No",NA,"",0,0
8774,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,9703,27821,130575,"Nyssa sylvatica",1,30.2,6.2,0,"Alive Standing","No","No",NA,"",0,0
8775,"PRWI-0286","PRWI","PRWI","na",2,4,"Region",2013,20130625,20389,19290,98896,"Quercus alba",1,0.8,1,0,"Alive Standing","Yes","No",NA,"",0,0
8776,"PRWI-0286","PRWI","PRWI","na",1,4,"Region",2009,20090615,9691,19504,104810,"Carpinus caroliniana",1,38.5,7,0,"Alive Standing","unk","Yes",NA,"",0,0
8777,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,9704,19290,98896,"Quercus alba",1,4.5,2.4,0,"Alive Standing","Yes","No",1,"Healthy",0,0
8778,"PRWI-0286","PRWI","PRWI","na",3,4,"Region",2017,20170914,9704,19290,98896,"Quercus alba",1,3.8,2.2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
