Plot_Name,Unit_Code,Unit_Group,Subunit_Code,Cycle,Panel,Frame,Sample_Year,Date,Microplot_ID,TSN,TaxonCode,Latin_Name,Cover
NERI-162,NERI,NERI,na,2,7,ERMN,2013,20130520,30,24848,4484,Rubus sp.,0.5
NERI-162,NERI,NERI,na,1,3,ERMN,2009,20090520,30,24848,4484,Rubus sp.,7.5
NERI-162,NERI,NERI,na,3,11,ERMN,2017,20170529,330,27776,1903,Elaeagnus umbellata,0.5
NERI-162,NERI,NERI,na,3,11,ERMN,2017,20170529,330,24833,4467,Rosa multiflora,62.5
NERI-162,NERI,NERI,na,2,7,ERMN,2013,20130520,330,24833,4467,Rosa multiflora,37.5
NERI-162,NERI,NERI,na,1,3,ERMN,2009,20090520,330,24833,4467,Rosa multiflora,17.5
NERI-162,NERI,NERI,na,1,3,ERMN,2009,20090520,330,24848,4484,Rubus sp.,0.5
NERI-162,NERI,NERI,na,2,7,ERMN,2013,20130520,330,24848,4484,Rubus sp.,0.5
NERI-162,NERI,NERI,na,1,3,ERMN,2009,20090520,330,525079,4698,Sambucus nigra ssp. canadensis,0.5
NERI-162,NERI,NERI,na,2,7,ERMN,2013,20130520,330,35315,4696,Sambucus sp.,0.5
NERI-162,NERI,NERI,na,3,11,ERMN,2017,20170529,330,35315,4696,Sambucus sp.,0.5
NERI-162,NERI,NERI,na,3,11,ERMN,2017,20170529,330,35255,5600,Viburnum acerifolium,0.5
NERI-165,NERI,NERI,na,2,5,ERMN,2011,20110601,150,19033,2406,Hamamelis virginiana,0.5
NERI-165,NERI,NERI,na,4,13,ERMN,2019,20190528,150,19033,2406,Hamamelis virginiana,0.5
NERI-165,NERI,NERI,na,3,9,ERMN,2015,20150512,150,19033,2406,Hamamelis virginiana,0.5
NERI-165,NERI,NERI,na,2,5,ERMN,2011,20110601,150,35255,5600,Viburnum acerifolium,1.5
NERI-165,NERI,NERI,na,4,13,ERMN,2019,20190528,150,35255,5600,Viburnum acerifolium,3.5
NERI-165,NERI,NERI,na,3,9,ERMN,2015,20150512,150,35255,5600,Viburnum acerifolium,3.5
NERI-165,NERI,NERI,na,2,5,ERMN,2011,20110601,210,19033,2406,Hamamelis virginiana,0.5
NERI-165,NERI,NERI,na,1,1,ERMN,2007,20070605,210,19033,2406,Hamamelis virginiana,1.5
NERI-165,NERI,NERI,na,4,13,ERMN,2019,20190528,210,19033,2406,Hamamelis virginiana,0.5
NERI-165,NERI,NERI,na,3,9,ERMN,2015,20150512,210,19033,2406,Hamamelis virginiana,0.5
NERI-165,NERI,NERI,na,2,5,ERMN,2011,20110601,210,35255,5600,Viburnum acerifolium,1.5
NERI-165,NERI,NERI,na,3,9,ERMN,2015,20150512,210,35255,5600,Viburnum acerifolium,3.5
NERI-165,NERI,NERI,na,4,13,ERMN,2019,20190528,210,35255,5600,Viburnum acerifolium,3.5
NERI-165,NERI,NERI,na,3,9,ERMN,2015,20150512,30,24195,2596,Hydrangea arborescens,0.5
NERI-165,NERI,NERI,na,3,9,ERMN,2015,20150512,30,35255,5600,Viburnum acerifolium,0.5
NERI-165,NERI,NERI,na,2,5,ERMN,2011,20110601,30,35255,5600,Viburnum acerifolium,0.5
NERI-165,NERI,NERI,na,4,13,ERMN,2019,20190528,30,35255,5600,Viburnum acerifolium,1.5
NERI-165,NERI,NERI,na,2,5,ERMN,2011,20110601,330,35255,5600,Viburnum acerifolium,0.5
NERI-165,NERI,NERI,na,3,9,ERMN,2015,20150512,330,35255,5600,Viburnum acerifolium,0.5
NERI-165,NERI,NERI,na,4,13,ERMN,2019,20190528,330,35255,5600,Viburnum acerifolium,0.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,150,23660,2275,Gaylussacia baccata,0.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,150,23660,2275,Gaylussacia baccata,0.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,150,19033,2406,Hamamelis virginiana,3.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,150,19033,2406,Hamamelis virginiana,7.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,150,19033,2406,Hamamelis virginiana,1.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,150,23610,5525,Vaccinium pallidum,3.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,150,23610,5525,Vaccinium pallidum,3.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,150,23610,5525,Vaccinium pallidum,1.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,150,23615,5527,Vaccinium stamineum,0.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,150,23615,5527,Vaccinium stamineum,1.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,150,23615,5527,Vaccinium stamineum,0.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,210,19033,2406,Hamamelis virginiana,3.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,210,19033,2406,Hamamelis virginiana,7.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,210,19033,2406,Hamamelis virginiana,17.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,210,23610,5525,Vaccinium pallidum,1.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,210,23610,5525,Vaccinium pallidum,1.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,210,23610,5525,Vaccinium pallidum,3.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,210,23615,5527,Vaccinium stamineum,0.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,210,23615,5527,Vaccinium stamineum,3.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,210,23615,5527,Vaccinium stamineum,3.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,30,23657,2270,Gaultheria procumbens,0.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,30,23657,2270,Gaultheria procumbens,0.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,30,23657,2270,Gaultheria procumbens,0.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,30,23660,2275,Gaylussacia baccata,0.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,30,23660,2275,Gaylussacia baccata,0.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,30,23660,2275,Gaylussacia baccata,0.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,30,19033,2406,Hamamelis virginiana,3.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,30,19033,2406,Hamamelis virginiana,37.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,30,19033,2406,Hamamelis virginiana,37.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,30,23610,5525,Vaccinium pallidum,7.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,30,23610,5525,Vaccinium pallidum,3.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,30,23610,5525,Vaccinium pallidum,7.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,330,23657,2270,Gaultheria procumbens,0.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,330,23657,2270,Gaultheria procumbens,0.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,330,23657,2270,Gaultheria procumbens,0.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,330,23660,2275,Gaylussacia baccata,1.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,330,23660,2275,Gaylussacia baccata,3.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,330,23660,2275,Gaylussacia baccata,3.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,330,19033,2406,Hamamelis virginiana,37.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,330,19033,2406,Hamamelis virginiana,17.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,330,19033,2406,Hamamelis virginiana,17.5
NERI-171,NERI,NERI,na,2,6,ERMN,2012,20120521,330,23610,5525,Vaccinium pallidum,37.5
NERI-171,NERI,NERI,na,3,10,ERMN,2016,20160603,330,23610,5525,Vaccinium pallidum,17.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,330,23610,5525,Vaccinium pallidum,17.5
NERI-171,NERI,NERI,na,1,2,ERMN,2008,20080606,330,35255,5600,Viburnum acerifolium,0.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,150,27776,1903,Elaeagnus umbellata,0.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,150,18147,3018,Lindera benzoin,37.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,150,18147,3018,Lindera benzoin,62.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,150,18147,3018,Lindera benzoin,62.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,150,24833,4467,Rosa multiflora,17.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,150,24833,4467,Rosa multiflora,17.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,150,24833,4467,Rosa multiflora,3.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,210,18147,3018,Lindera benzoin,37.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,210,18147,3018,Lindera benzoin,17.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,210,18147,3018,Lindera benzoin,17.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,210,24833,4467,Rosa multiflora,3.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,210,24833,4467,Rosa multiflora,7.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,210,24833,4467,Rosa multiflora,1.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,210,24848,4484,Rubus sp.,0.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,210,24848,4484,Rubus sp.,0.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,210,24848,4484,Rubus sp.,0.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,30,,5872,Euonymus americanus,0.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,30,18147,3018,Lindera benzoin,37.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,30,18147,3018,Lindera benzoin,62.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,30,18147,3018,Lindera benzoin,37.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,30,24833,4467,Rosa multiflora,1.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,30,24833,4467,Rosa multiflora,1.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,30,24833,4467,Rosa multiflora,3.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,330,18147,3018,Lindera benzoin,37.5
NERI-174,NERI,NERI,na,1,3,ERMN,2009,20090518,330,18147,3018,Lindera benzoin,17.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,330,18147,3018,Lindera benzoin,7.5
NERI-174,NERI,NERI,na,2,7,ERMN,2013,20130604,330,24833,4467,Rosa multiflora,0.5
NERI-174,NERI,NERI,na,3,11,ERMN,2017,20170524,330,24833,4467,Rosa multiflora,0.5
NERI-179,NERI,NERI,na,3,10,ERMN,2016,20160602,150,35255,5600,Viburnum acerifolium,0.5
NERI-179,NERI,NERI,na,1,2,ERMN,2008,20080521,150,35255,5600,Viburnum acerifolium,1.5
NERI-179,NERI,NERI,na,2,6,ERMN,2012,20120529,150,35255,5600,Viburnum acerifolium,0.5
NERI-179,NERI,NERI,na,3,10,ERMN,2016,20160602,30,35255,5600,Viburnum acerifolium,0.5
NERI-179,NERI,NERI,na,2,6,ERMN,2012,20120529,30,35255,5600,Viburnum acerifolium,0.5
NERI-179,NERI,NERI,na,1,2,ERMN,2008,20080521,30,35255,5600,Viburnum acerifolium,1.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,150,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,150,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,150,23700,4390,Rhododendron sp.,1.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,150,24848,4484,Rubus sp.,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,150,24848,4484,Rubus sp.,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,150,23610,5525,Vaccinium pallidum,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,150,23610,5525,Vaccinium pallidum,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,150,23610,5525,Vaccinium pallidum,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,150,35255,5600,Viburnum acerifolium,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,150,35255,5600,Viburnum acerifolium,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,150,35255,5600,Viburnum acerifolium,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,210,18147,3018,Lindera benzoin,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,210,18147,3018,Lindera benzoin,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,210,23700,4390,Rhododendron sp.,1.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,210,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,210,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,210,24848,4484,Rubus sp.,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,210,24848,4484,Rubus sp.,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,210,23610,5525,Vaccinium pallidum,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,210,23610,5525,Vaccinium pallidum,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,210,35255,5600,Viburnum acerifolium,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,210,35255,5600,Viburnum acerifolium,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,210,35255,5600,Viburnum acerifolium,1.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,30,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,30,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,30,23610,5525,Vaccinium pallidum,1.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,30,23610,5525,Vaccinium pallidum,1.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,30,23610,5525,Vaccinium pallidum,3.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,330,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,330,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,330,23700,4390,Rhododendron sp.,0.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,330,24848,4484,Rubus sp.,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,330,24848,4484,Rubus sp.,0.5
NERI-180,NERI,NERI,na,1,4,ERMN,2010,20100804,330,23610,5525,Vaccinium pallidum,0.5
NERI-180,NERI,NERI,na,3,12,ERMN,2018,20180802,330,23610,5525,Vaccinium pallidum,1.5
NERI-180,NERI,NERI,na,2,8,ERMN,2014,20140804,330,23610,5525,Vaccinium pallidum,0.5
NERI-181,NERI,NERI,na,2,5,ERMN,2011,20110601,150,19033,2406,Hamamelis virginiana,62.5
NERI-181,NERI,NERI,na,1,1,ERMN,2007,20070608,150,19033,2406,Hamamelis virginiana,17.5
NERI-181,NERI,NERI,na,3,9,ERMN,2015,20150512,150,19033,2406,Hamamelis virginiana,62.5
NERI-181,NERI,NERI,na,4,13,ERMN,2019,20190513,150,24848,4484,Rubus sp.,0.5
NERI-181,NERI,NERI,na,1,1,ERMN,2007,20070608,150,24848,4484,Rubus sp.,0.5
NERI-181,NERI,NERI,na,1,1,ERMN,2007,20070608,210,19033,2406,Hamamelis virginiana,1.5
NERI-181,NERI,NERI,na,2,5,ERMN,2011,20110601,210,19033,2406,Hamamelis virginiana,0.5
NERI-181,NERI,NERI,na,3,9,ERMN,2015,20150512,210,19033,2406,Hamamelis virginiana,0.5
NERI-181,NERI,NERI,na,2,5,ERMN,2011,20110601,210,24807,4454,Rosa sp.,0.5
NERI-181,NERI,NERI,na,1,1,ERMN,2007,20070608,30,23610,5525,Vaccinium pallidum,0.5
NERI-181,NERI,NERI,na,2,5,ERMN,2011,20110601,30,23610,5525,Vaccinium pallidum,0.5
NERI-181,NERI,NERI,na,4,13,ERMN,2019,20190513,30,35255,5600,Viburnum acerifolium,0.5
NERI-181,NERI,NERI,na,3,9,ERMN,2015,20150512,30,35255,5600,Viburnum acerifolium,0.5
NERI-181,NERI,NERI,na,1,1,ERMN,2007,20070608,30,35255,5600,Viburnum acerifolium,0.5
NERI-181,NERI,NERI,na,2,5,ERMN,2011,20110601,30,35255,5600,Viburnum acerifolium,0.5
NERI-181,NERI,NERI,na,2,5,ERMN,2011,20110601,330,23610,5525,Vaccinium pallidum,0.5
NERI-181,NERI,NERI,na,1,1,ERMN,2007,20070608,330,23610,5525,Vaccinium pallidum,0.5
NERI-181,NERI,NERI,na,4,13,ERMN,2019,20190513,330,23610,5525,Vaccinium pallidum,0.5
NERI-181,NERI,NERI,na,3,9,ERMN,2015,20150512,330,23610,5525,Vaccinium pallidum,0.5
NERI-181,NERI,NERI,na,1,1,ERMN,2007,20070608,330,35255,5600,Viburnum acerifolium,0.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,150,19033,2406,Hamamelis virginiana,17.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,150,19033,2406,Hamamelis virginiana,17.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,150,19033,2406,Hamamelis virginiana,17.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,150,23707,4394,Rhododendron calendulaceum,0.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,150,23700,4390,Rhododendron sp.,7.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,150,23700,4390,Rhododendron sp.,0.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,210,19033,2406,Hamamelis virginiana,1.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,210,19033,2406,Hamamelis virginiana,1.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,210,19033,2406,Hamamelis virginiana,17.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,210,23707,4394,Rhododendron calendulaceum,0.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,210,23700,4390,Rhododendron sp.,1.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,210,23700,4390,Rhododendron sp.,0.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,210,23610,5525,Vaccinium pallidum,0.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,210,23610,5525,Vaccinium pallidum,0.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,210,23610,5525,Vaccinium pallidum,1.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,30,19033,2406,Hamamelis virginiana,62.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,30,19033,2406,Hamamelis virginiana,17.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,30,19033,2406,Hamamelis virginiana,17.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,30,23707,4394,Rhododendron calendulaceum,1.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,30,23700,4390,Rhododendron sp.,7.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,30,23700,4390,Rhododendron sp.,0.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,30,23610,5525,Vaccinium pallidum,0.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,30,23610,5525,Vaccinium pallidum,0.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,30,23610,5525,Vaccinium pallidum,1.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,330,19033,2406,Hamamelis virginiana,62.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,330,19033,2406,Hamamelis virginiana,3.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,330,19033,2406,Hamamelis virginiana,62.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,330,23700,4390,Rhododendron sp.,0.5
NERI-182,NERI,NERI,na,3,11,ERMN,2017,20170821,330,23610,5525,Vaccinium pallidum,0.5
NERI-182,NERI,NERI,na,1,3,ERMN,2009,20090820,330,23610,5525,Vaccinium pallidum,0.5
NERI-182,NERI,NERI,na,2,7,ERMN,2013,20130819,330,23610,5525,Vaccinium pallidum,0.5
NERI-183,NERI,NERI,na,2,8,ERMN,2014,20140807,150,24195,2596,Hydrangea arborescens,1.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,150,24195,2596,Hydrangea arborescens,3.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,150,24854,4535,Rubus occidentalis,0.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,150,24848,4484,Rubus sp.,0.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,150,35315,4696,Sambucus sp.,0.5
NERI-183,NERI,NERI,na,2,8,ERMN,2014,20140807,150,35255,5600,Viburnum acerifolium,1.5
NERI-183,NERI,NERI,na,1,4,ERMN,2010,20100805,150,35255,5600,Viburnum acerifolium,1.5
NERI-183,NERI,NERI,na,2,8,ERMN,2014,20140807,210,24195,2596,Hydrangea arborescens,1.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,210,24195,2596,Hydrangea arborescens,7.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,210,35315,4696,Sambucus sp.,7.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,30,24195,2596,Hydrangea arborescens,3.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,30,35299,3100,Lonicera morrowii,7.5
NERI-183,NERI,NERI,na,2,8,ERMN,2014,20140807,30,987654,3092,Lonicera sp. Exotic,0.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,330,24195,2596,Hydrangea arborescens,17.5
NERI-183,NERI,NERI,na,2,8,ERMN,2014,20140807,330,24195,2596,Hydrangea arborescens,0.5
NERI-183,NERI,NERI,na,3,12,ERMN,2018,20180815,330,25017,4547,Rubus phoenicolasius,7.5
NERI-184,NERI,NERI,na,3,10,ERMN,2016,20160531,150,18147,3018,Lindera benzoin,7.5
NERI-184,NERI,NERI,na,2,6,ERMN,2012,20120529,150,18147,3018,Lindera benzoin,7.5
NERI-184,NERI,NERI,na,1,2,ERMN,2008,20080527,150,18147,3018,Lindera benzoin,0.5
NERI-184,NERI,NERI,na,3,10,ERMN,2016,20160531,210,18147,3018,Lindera benzoin,0.5
NERI-184,NERI,NERI,na,2,6,ERMN,2012,20120529,210,525079,4698,Sambucus nigra ssp. canadensis,0.5
NERI-184,NERI,NERI,na,2,6,ERMN,2012,20120529,30,18147,3018,Lindera benzoin,0.5
NERI-184,NERI,NERI,na,3,10,ERMN,2016,20160531,30,18147,3018,Lindera benzoin,1.5
NERI-184,NERI,NERI,na,1,2,ERMN,2008,20080527,30,35324,4697,Sambucus nigra,0.5
NERI-184,NERI,NERI,na,3,10,ERMN,2016,20160531,30,525079,4698,Sambucus nigra ssp. canadensis,0.5
NERI-184,NERI,NERI,na,2,6,ERMN,2012,20120529,30,525079,4698,Sambucus nigra ssp. canadensis,0.5
NERI-184,NERI,NERI,na,3,10,ERMN,2016,20160531,330,18147,3018,Lindera benzoin,3.5
NERI-184,NERI,NERI,na,2,6,ERMN,2012,20120529,330,18147,3018,Lindera benzoin,0.5
NERI-184,NERI,NERI,na,1,2,ERMN,2008,20080527,330,18147,3018,Lindera benzoin,0.5
NERI-184,NERI,NERI,na,2,6,ERMN,2012,20120529,330,525079,4698,Sambucus nigra ssp. canadensis,0.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,150,23657,2270,Gaultheria procumbens,1.5
NERI-190,NERI,NERI,na,1,2,ERMN,2008,20080521,150,23657,2270,Gaultheria procumbens,7.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,150,23657,2270,Gaultheria procumbens,0.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,150,23707,4394,Rhododendron calendulaceum,0.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,150,23707,4394,Rhododendron calendulaceum,0.5
NERI-190,NERI,NERI,na,1,2,ERMN,2008,20080521,150,23700,4390,Rhododendron sp.,0.5
NERI-190,NERI,NERI,na,1,2,ERMN,2008,20080521,150,23610,5525,Vaccinium pallidum,7.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,150,23610,5525,Vaccinium pallidum,3.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,150,23610,5525,Vaccinium pallidum,3.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,150,23615,5527,Vaccinium stamineum,0.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,150,23615,5527,Vaccinium stamineum,0.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,150,35255,5600,Viburnum acerifolium,0.5
NERI-190,NERI,NERI,na,1,2,ERMN,2008,20080521,210,23657,2270,Gaultheria procumbens,1.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,210,23657,2270,Gaultheria procumbens,0.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,210,23657,2270,Gaultheria procumbens,0.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,210,23707,4394,Rhododendron calendulaceum,0.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,210,23707,4394,Rhododendron calendulaceum,0.5
NERI-190,NERI,NERI,na,1,2,ERMN,2008,20080521,210,23700,4390,Rhododendron sp.,1.5
NERI-190,NERI,NERI,na,1,2,ERMN,2008,20080521,210,24848,4484,Rubus sp.,0.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,210,24848,4484,Rubus sp.,0.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,210,24848,4484,Rubus sp.,0.5
NERI-190,NERI,NERI,na,1,2,ERMN,2008,20080521,210,23610,5525,Vaccinium pallidum,1.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,210,23610,5525,Vaccinium pallidum,3.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,210,23610,5525,Vaccinium pallidum,0.5
NERI-190,NERI,NERI,na,1,2,ERMN,2008,20080521,30,23657,2270,Gaultheria procumbens,1.5
NERI-190,NERI,NERI,na,2,6,ERMN,2012,20120518,30,23657,2270,Gaultheria procumbens,0.5
NERI-190,NERI,NERI,na,3,10,ERMN,2016,20160524,30,23657,2270,Gaultheria procumbens,0.5
